article_num,article_sha256,task_uuid,schema_namespace,question_Number,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,odds_by_chance,binary_odds_by_chance,num_users,num_answer_choices,target_text,question_text,answer_content
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,2,ordinal,5,1.0,1.0,[],NA,NA,1.0,0.5,0.5,1,5,NA,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",NOT AT ALL excessive/inappropriate
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,3,ordinal,3,0.8648259251435817,0.8648259251435817,[],NA,NA,0.8648259251435817,0.5,0.5,3,5,NA,How much does the exaggeration misrepresent reality?,Some misrepresentation
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,4,ordinal,4,1.0,1.0,[],NA,NA,1.0,0.5,0.5,1,6,NA,How badly inappropriate is the emotional tone?,Mildly inappropriate
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,7,1.0,0.0,[],NA,NA,1.0,0.5,0.5,1,8,NA,Which of the following emotions does the passage express? Check all that apply.,"Enthusiasm, joy"
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,5,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,8,L,Which of the following emotions does the passage express? Check all that apply.,L
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,7,ordinal,4,0.8648259251435817,0.8648259251435817,[],NA,NA,0.8648259251435817,0.5,0.5,3,5,NA,How inappropriate is the slang?,Mildly inappropriate
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,8,ordinal,5,0.713213089364642,0.713213089364642,[],NA,NA,0.713213089364642,0.5,0.5,3,5,NA,Is the slang used to denigrate a group or perspective?,Not at all
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,9,ordinal,4,1.0,1.0,[],NA,NA,1.0,0.5,0.5,2,5,NA,Do the errors in the writing make understanding the text more difficult?,Slightly
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,11,ordinal,1,0.691800412632,0.691800412632,[],NA,NA,0.691800412632,0.5,0.5,4,4,NA,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",Nope
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,12,ordinal,8,0.8006240210491449,0.8006240210491449,[],NA,NA,0.8006240210491449,0.5,0.5,4,10,NA,"How confident are you about your answers, on the whole?",8
100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,f26b2184-daa2-4c1d-aebc-8b946fff44f9,Language Specialist V3,13,0,0,0,0,0,0,0,0.0,0.5,0.5,0,0,0,Please let us know if you have suggestions for how we might improve this task or its interface. Thank you for participating!,zero
