schema_namespace,schema_sha256,topic_uuid,topic_name,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,nohighlight,optionalhighlight,answer_options
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,ee445b9f-7a25-4a15-894a-eb67c232bcb9,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,CHECKBOX,NONE,"T1.Q8, T1.Q9",{},9,1e44e64a-a570-4547-97fb-d2446eed32cb,T1.Q2.A8,Other evidence,T1.Q3,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,ee445b9f-7a25-4a15-894a-eb67c232bcb9,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,CHECKBOX,NONE,"T1.Q8, T1.Q9",{},9,4c448f82-1608-487f-9a35-a7f63f4d7743,T1.Q2.A9,No evidence given,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,6e856652-08f3-4880-a309-dd180b9e9b9f,T1.Q3,What other evidence is given?,TEXT,NONE,,{},1,1bb8615b-a585-409a-b11b-e6cdf3e243da,T1.Q3.A1,placeholder answer for TEXT,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,94d2a1c8-8e12-48f9-83c3-7658c9ff24ff,T1.Q4,Does the author appropriately calibrate confidence in the causal claim given the strengths and weaknesses of the evidence?,RADIO,NONE,,{},5,1985668a-b6a3-4bd2-91ee-fceba80ea12c,T1.Q4.A1,Fully,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,94d2a1c8-8e12-48f9-83c3-7658c9ff24ff,T1.Q4,Does the author appropriately calibrate confidence in the causal claim given the strengths and weaknesses of the evidence?,RADIO,NONE,,{},5,38a6fd03-4355-42fc-bc48-8ce9f3863d9a,T1.Q4.A2,Mostly adequately,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,94d2a1c8-8e12-48f9-83c3-7658c9ff24ff,T1.Q4,Does the author appropriately calibrate confidence in the causal claim given the strengths and weaknesses of the evidence?,RADIO,NONE,,{},5,f7c6baf1-1dc2-463b-a233-a64e81b21cf3,T1.Q4.A3,Somewhat inadequately,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,94d2a1c8-8e12-48f9-83c3-7658c9ff24ff,T1.Q4,Does the author appropriately calibrate confidence in the causal claim given the strengths and weaknesses of the evidence?,RADIO,NONE,,{},5,fbfa3c58-0b5a-49c2-a1c0-7d48aa6928e3,T1.Q4.A4,Very inadequately,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,94d2a1c8-8e12-48f9-83c3-7658c9ff24ff,T1.Q4,Does the author appropriately calibrate confidence in the causal claim given the strengths and weaknesses of the evidence?,RADIO,NONE,,{},5,bdba8f42-41f0-4255-a785-cbc3d193a3e3,T1.Q4.A5,Not at all,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,83c01ba2-e467-48c1-8ec5-2bb6b249a39a,T1.Q5.A1,Very representative (Also choose this if entire population is examined),,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,a37ccd4e-5f9b-4bf6-b9cb-8f7b2b8c3394,T1.Q5.A2,Fairly representative,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,734bd7da-5542-4db2-b627-eb99c483e18d,T1.Q5.A3,Somewhat representative,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,9ee19de2-81ec-4f22-9e2c-74a3e36f962e,T1.Q5.A4,Slightly representative,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,539b7b7c-2f62-432a-b723-fee8c4cadf1f,T1.Q5.A5,Not at all representative,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,bdc6a402-4cb7-46c5-ab5b-c3067af9b61f,T1.Q5,How representative is the sample of the population that the claim is made about?,RADIO,NONE,,{},6,252c6e0e-2e9d-4cab-8f0c-945583942d16,T1.Q5.A6,Can't tell – not enough info,,0,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": true}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,6aa9997e-fee8-424e-a140-bdb7c5ae03c7,T1.Q6.A1,Before/After comparison,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,aa884e67-45c9-4cc6-b85b-bad0ea95e12c,T1.Q6.A2,Appropriate control,T1.Q7,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,27579991-24fe-4b95-bd7f-f7a340b8d80c,T1.Q6.A3,Questionably appropriate control,T1.Q7,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,ef91ef8f-e523-45a7-8fee-8c1efe0cf493,T1.Q6.A4,Inappropriate control,T1.Q7,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,65ad19f0-3d53-43a4-b96b-528c97315e23,T1.Q6.A5,No control,,0,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": true}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,8dc84ac3-0a0c-435f-8b5c-1aa3a2d8359d,T1.Q6,"Was there an adequate control? If so, highlight section.",RADIO,NONE,,{},6,66f33664-9c63-4eda-8e16-961a04a4739a,T1.Q6.A6,Can't tell; not enough info,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,a261880d-7f29-446d-93f6-6f7a1889f175,T1.Q7,Was randomized assignment used?,RADIO,NONE,,{},3,b2653fee-cef3-41cc-84d9-44716960e888,T1.Q7.A1,Yes,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,a261880d-7f29-446d-93f6-6f7a1889f175,T1.Q7,Was randomized assignment used?,RADIO,NONE,,{},3,25ac6338-4d19-4fca-87e0-43e1073b65c6,T1.Q7.A2,No,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,a261880d-7f29-446d-93f6-6f7a1889f175,T1.Q7,Was randomized assignment used?,RADIO,NONE,,{},3,c5c8b6be-ee7f-4995-bc1d-1d25f7acf259,T1.Q7.A3,Can't tell; not enough info,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,727cefd9-aca4-411b-a730-a7a3b5a23da1,T1.Q8,What is the best alternative explanation you can think of that could lead to the same set of evidence?,TEXT,NONE,,{},1,60d109ad-917e-4b88-8da3-568fde386260,T1.Q8.A1,placeholder answer for TEXT,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,1dfb532c-16e4-49b1-8d0d-2d43036215dd,T1.Q9.A1,Much more likely than author’s,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,c8d36033-e9d2-4b14-a5e9-9caeb732876b,T1.Q9.A2,Somewhat more likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,4f5096b0-0d5c-4c3c-a96e-56644b766c8e,T1.Q9.A3,Equally likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,38f03bb2-5e8b-4fb3-a2f2-0bd6efba3f0f,T1.Q9.A4,A little less likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,c40f2c25-5d97-4187-a98d-fb2b60efb10c,T1.Q9.A5,Somewhat less likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,4e71fa47-494d-4ea4-b3cf-5dc90ef13e56,T1.Q9.A6,Much less likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,0d47b7c0-d0f3-4830-a013-2a9d151b8ad9,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",RADIO,NONE,,{},7,370967f0-02f2-45d0-adef-b8fc3d8cb522,T1.Q9.A7,NA,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,7510083c-f6a9-415e-ae2d-3652b5e4e82e,T1.Q10,Is data presented as evidence for a pattern (e.g. a relationship between two variables)?,RADIO,NONE,,{},3,bc360ef4-1513-4695-b671-f8dc2ed6311a,T1.Q10.A1,Yes,"T1.Q11, T1.Q12",0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,7510083c-f6a9-415e-ae2d-3652b5e4e82e,T1.Q10,Is data presented as evidence for a pattern (e.g. a relationship between two variables)?,RADIO,NONE,,{},3,5fe277d2-f924-4deb-89ac-834fd42e67a7,T1.Q10.A2,Maybe,"T1.Q11, T1.Q12",0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,7510083c-f6a9-415e-ae2d-3652b5e4e82e,T1.Q10,Is data presented as evidence for a pattern (e.g. a relationship between two variables)?,RADIO,NONE,,{},3,c63e8507-13bd-478e-a604-f4bed77c1b22,T1.Q10.A3,No,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,5e9eaa06-6a36-4e9a-9ffb-3cd013a6097a,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",RADIO,NONE,,{},5,02dda53a-2250-42fc-ba3d-0b805075d848,T1.Q11.A1,Extremely Likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,5e9eaa06-6a36-4e9a-9ffb-3cd013a6097a,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",RADIO,NONE,,{},5,eed38d95-105a-40d9-8c2c-4d61b70af950,T1.Q11.A2,Somewhat Likely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,5e9eaa06-6a36-4e9a-9ffb-3cd013a6097a,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",RADIO,NONE,,{},5,6f64ce87-34f3-41f7-abf0-b8b4c3695b9e,T1.Q11.A3,Not sure,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,5e9eaa06-6a36-4e9a-9ffb-3cd013a6097a,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",RADIO,NONE,,{},5,10c449a0-2ac6-47b4-87a9-2135e0bd2e9e,T1.Q11.A4,Somewhat Unlikely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Evidence_2018_10_11,6fb1576bd66843c2e1017b8e524566091c53b017ce0371ab39fb9fbce90c6fa5,db6cd34f-68fb-48f5-8f12-9cc922c6ad4b,Evidence Specialist 3,5e9eaa06-6a36-4e9a-9ffb-3cd013a6097a,T1.Q11,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",RADIO,NONE,,{},5,dcf960b2-fdf4-44db-a04c-acb783232677,T1.Q11.A5,Very Unlikely,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
