,article_num,article_sha256,task_uuid,schema_namespace,question_Number,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,odds_by_chance,binary_odds_by_chance,num_users,num_answer_choices,target_text,question_text,answer_content
10,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,2,checklist,M,0.5,0.5,M,M,M,0.25,0.5,0.5,2,2,M,"Using the highlight options below, indicate which portions of the bolded text to the left are direct quotes and which are paraphrases.",M
11,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
12,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
13,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
14,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,M,0.5,0.5,M,M,M,0.25,0.5,0.5,2,6,M,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",M
15,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
16,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
17,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,46ff2a63-1238-4aad-b706-b49b40a84ed5,Source relevance,4,ordinal,2,0.8073549220576041,0.8073549220576041,[],,,0.8073549220576041,0.5,0.5,2,8,,How are the quoted sources' ideas important to the article or its author?,They provide important support to an important argument the author advances in the article.
18,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
19,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,M,0.5,0.5,M,M,M,0.25,0.5,0.5,2,9,M,"If they are present, highlight each of the following elements in the bold text to the left.",M
20,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
21,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
22,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
23,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
24,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,7,1.0,0.0,"[2653, 2654, 2655, 2656, 2657, 2658, 2659, 2660, 2661, 2662, 2663, 2664, 2665, 2666, 2667, 2668, 2669, 2670, 2671, 2672, 2673, 2674, 2675, 2676]",,,,0.5,0.5,2,9,University of California,"If they are present, highlight each of the following elements in the bold text to the left.",Name of Organization being quoted or paraphrased or being represented by quoted person
25,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
26,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
27,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,2,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,2,L,"Using the highlight options below, indicate which portions of the bolded text to the left are direct quotes and which are paraphrases.",L
28,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,2,checklist,2,1.0,0.0,"[2694, 2695, 2696, 2697, 2698, 2699, 2700, 2701, 2702, 2703, 2704, 2705, 2706, 2707, 2708, 2709, 2710, 2711, 2712, 2713, 2714, 2715, 2716, 2717, 2718, 2719, 2720, 2721, 2722, 2723, 2724, 2725, 2726, 2727, 2728, 2729, 2730, 2731, 2732, 2733, 2734, 2735, 2736, 2737, 2738, 2739, 2740, 2741, 2742, 2743, 2744, 2745, 2746, 2747, 2748, 2749, 2750, 2751, 2752, 2753, 2754, 2755, 2756, 2757, 2758, 2759, 2760, 2761, 2762, 2763, 2764, 2765, 2766, 2767, 2768, 2769, 2770, 2771, 2772, 2773, 2774, 2775, 2776, 2777, 2778, 2779, 2780, 2781, 2782, 2783, 2784, 2785, 2786, 2787, 2788, 2789, 2790, 2791, 2792, 2793, 2794, 2795, 2796, 2797, 2798, 2799, 2800, 2801, 2802, 2803, 2804, 2805, 2806, 2810, 2811, 2812, 2813, 2814, 2815, 2816, 2817, 2818, 2819, 2820, 2821, 2822, 2823, 2824, 2825, 2826, 2827, 2828, 2829, 2830, 2831, 2832, 2833, 2834, 2835, 2836, 2837, 2838, 2839, 2840, 2841, 2842, 2843, 2844, 2845, 2846, 2847, 2848, 2849, 2850, 2851, 2852, 2853, 2854, 2855, 2856, 2857, 2858, 2859, 2860, 2861, 2862, 2863, 2864, 2865, 2866, 2867, 2868, 2869, 2870, 2871, 2872, 2873, 2874, 2875, 2876, 2877, 2878, 2879, 2880, 2881, 2882, 2883, 2884, 2885, 2886, 2887, 2888, 2889, 2890, 2891, 2892, 2893, 2894, 2895, 2896, 2897, 2898, 2899, 2900, 2901, 2902, 2903, 2904, 2905, 2906, 2907, 2908, 2909, 2910, 2911, 2912, 2913, 2914, 2915, 2916, 2917, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2925, 2926, 2927, 2928, 2929, 2930, 2931, 2932, 2933, 2934, 2935, 2936, 2937, 2938]",,,,0.5,0.5,2,2,"people who inherit particularly active dopamine receptor genes are more likely to subscribe to a liberal ideology//They also tend to get bored easily and seek novelty, and can be impulsive, exploratory, excitable, quick-tempered and extravagant","Using the highlight options below, indicate which portions of the bolded text to the left are direct quotes and which are paraphrases.",A paraphrase
29,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
30,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
31,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
32,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,4,1.0,0.0,"[2678, 2679, 2680, 2681, 2682, 2683, 2684, 2685, 2686, 2687, 2688, 2689, 2690, 2691, 2692]",,,,0.5,0.5,2,6,discovered that,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter","The quote or paraphrase is from written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)"
33,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
34,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,2,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
35,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8584831b-1a89-4c05-a5d0-99c9f54f2ed6,Source relevance,4,ordinal,1,1.0,1.0,[],,,1.0,0.5,0.5,2,8,,How are the quoted sources' ideas important to the article or its author?,They are the key idea/s the author is trying to advance with the article.
36,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
37,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
38,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
39,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
40,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
41,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
42,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
43,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
44,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,1,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,9,L,"If they are present, highlight each of the following elements in the bold text to the left.",L
45,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,2,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,2,L,"Using the highlight options below, indicate which portions of the bolded text to the left are direct quotes and which are paraphrases.",L
46,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,2,checklist,2,1.0,0.0,"[3734, 3735, 3736, 3737, 3738, 3739, 3740, 3741, 3742, 3743, 3744, 3745, 3746, 3747, 3748, 3749, 3750, 3751, 3752, 3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763, 3764, 3765, 3766, 3767, 3768, 3769, 3770, 3771, 3772, 3773, 3774, 3775, 3776, 3777, 3778, 3779, 3780, 3781, 3782, 3783, 3784, 3785, 3786, 3787, 3788, 3789, 3790, 3791, 3792, 3793, 3794, 3795, 3796, 3797, 3798, 3799, 3800, 3801, 3802, 3803, 3804, 3805, 3806, 3807, 3808, 3809, 3810, 3811, 3812, 3813, 3814, 3815, 3816, 3817, 3818, 3819, 3820, 3821, 3822, 3823, 3824, 3825, 3826, 3827, 3828, 3829, 3830, 3831, 3832, 3833, 3834, 3835, 3836, 3837, 3838, 3839, 3840, 3841, 3842, 3843]",,,,0.5,0.5,1,2,conservative attitudes were more common among those who had a receptor gene that was less reactive to dopamine,"Using the highlight options below, indicate which portions of the bolded text to the left are direct quotes and which are paraphrases.",A paraphrase
47,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
48,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
49,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
50,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,4,1.0,0.0,"[3684, 3685, 3686, 3687, 3688, 3689, 3690, 3691, 3692, 3693, 3694, 3695, 3696, 3697, 3698, 3699, 3700, 3701, 3702, 3703, 3704, 3705, 3706, 3707, 3708, 3709, 3710, 3711, 3712, 3713, 3714, 3715, 3716, 3717, 3718, 3719, 3720, 3721]",,,,0.5,0.5,1,6,"A study of 1,771 students in Singapore","Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter","The quote or paraphrase is from written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)"
51,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
52,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,3,checklist,L,0.0,1.0,L,L,L,0.0,0.5,0.5,1,6,L,"Using the highlight options below, indicate how the quotes and paraphrases were gathered by the reporter",L
53,100005,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,8c34558c-0a27-406d-8844-91c120720429,Source relevance,4,ordinal,2,1.0,1.0,[],,,1.0,0.5,0.5,1,8,,How are the quoted sources' ideas important to the article or its author?,They provide important support to an important argument the author advances in the article.
