schema_namespace,schema_sha256,topic_uuid,topic_name,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,nohighlight,optionalhighlight,answer_options
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,0c2a65ab-754b-4e5c-be4d-4e4638458a20,T1.Q5,"Does the text present any numbers with more precision than is justified? (e.g., an exact number as if it was definitely exactly right, when it can only be an estimate.)",RADIO,WHEN,,{},3,9450319a-571e-4b50-a955-9f19eb4f7259,T1.Q5.A2,Maybe,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,0c2a65ab-754b-4e5c-be4d-4e4638458a20,T1.Q5,"Does the text present any numbers with more precision than is justified? (e.g., an exact number as if it was definitely exactly right, when it can only be an estimate.)",RADIO,WHEN,,{},3,a2b0c49b-16ea-4c42-86b3-e8000808daff,T1.Q5.A3,No,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,c29f33db-c914-43b7-a0f8-9815eca6e5c4,T1.Q6,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,RADIO,NONE,,{},4,187c5e86-c6cf-47f9-9835-b6d4641319d9,T1.Q6.A1,"Yes, explicitly",T1.Q7,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,c29f33db-c914-43b7-a0f8-9815eca6e5c4,T1.Q6,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,RADIO,NONE,,{},4,de633f8d-2227-4496-a20e-7ac4cead8ba1,T1.Q6.A2,"Yes, implicitly",T1.Q7,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,c29f33db-c914-43b7-a0f8-9815eca6e5c4,T1.Q6,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,RADIO,NONE,,{},4,f9a88d43-c3f1-40a5-a933-2a7feb1684c4,T1.Q6.A3,I can't tell,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,c29f33db-c914-43b7-a0f8-9815eca6e5c4,T1.Q6,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,RADIO,NONE,,{},4,07fcb361-78d3-4f91-9c82-a1871725e65d,T1.Q6.A4,"No, not at all",,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,cdd5a786-a1ab-4eff-9929-7e7ea52d3e54,T1.Q7,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,CHECKBOX,NONE,,{},5,0ee4b413-48f3-4d15-949b-d8def1904ee8,T1.Q7.A1,Change the claim fundamentally,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,cdd5a786-a1ab-4eff-9929-7e7ea52d3e54,T1.Q7,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,CHECKBOX,NONE,,{},5,940cdbfc-e510-4b75-a835-0915d3ebdc0c,T1.Q7.A2,Challenge the claim,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,cdd5a786-a1ab-4eff-9929-7e7ea52d3e54,T1.Q7,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,CHECKBOX,NONE,,{},5,cc8cf0b7-e657-43ed-8a39-a29e2ff6f47e,T1.Q7.A3,Add evidence to the claim,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,cdd5a786-a1ab-4eff-9929-7e7ea52d3e54,T1.Q7,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,CHECKBOX,NONE,,{},5,a17735d4-7cea-4d42-809a-d822b6b07718,T1.Q7.A4,Illuminate further aspects of the claim,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,cdd5a786-a1ab-4eff-9929-7e7ea52d3e54,T1.Q7,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,CHECKBOX,NONE,,{},5,d7ba1e83-9128-47b6-af1c-f0a60b9461dd,T1.Q7.A5,Text generically acknowledges need for more research/evidence,,0,0,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,28fb2471-916c-4ed2-bd4a-1b8a27d2edb5,T1.Q8.A1,1: I was guessing randomly for everything,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,a9dbbebc-e61a-4067-ab2b-e5cff9f7044d,T1.Q8.A2,2,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,765e4d81-cd47-40cc-aeda-0b0774dc08ad,T1.Q8.A3,3,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,e967f3ff-0456-4d2d-80d6-51dc7517c007,T1.Q8.A4,4,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,10690565-9b81-4c7e-bb0e-7b2c67d57aaa,T1.Q8.A5,5: 50-50,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,89412a3b-26fa-4b67-b142-d989ff4f7aec,T1.Q8.A6,6,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,2ae8d5a5-cf9f-44af-9edf-0f41da0709ab,T1.Q8.A7,7,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,473a6b90-2b86-40ed-87c4-e56dc370dc9a,T1.Q8.A8,8,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,6591088e-192d-4b35-9a84-619f3bf1e08f,T1.Q8.A9,9,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,80c07436-9d5f-4fcb-aa8c-443f607994b5,T1.Q8,"How confident are you about your answers, on the whole?",RADIO,WHO,,{},10,e595985c-278e-4773-a59d-031e9fc69337,T1.Q8.A10,10: 100% certain about all my answers,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Pilot_Probability_2018_10_09,5c8d9eab393161dbd42491d76aabb129fe12363480449aee5f8ff758f592362d,81df6e09-f91a-46ce-8522-4a8f42455a36,Probability,5db83d5b-f35f-420f-b8d9-258a32eaf47f,T1.Q9,Please let us know if you have suggestions for how we might improve this task or its interface. Thank you for participating!,TEXT,NONE,,{},1,1e6110dd-574e-4461-b2d5-cb45c851b51e,T1.Q9.A1,placeholder answer for TEXT,,1,0,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
