schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",190af471-d0a8-4944-80d3-aa274a7770d1,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,ac3d69d5-f3a3-477c-99ba-f24caec03c3a,T1.Q2.A5,Other misleading reasoning about probability or frequency,"T1.Q7, T1.Q8",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",190af471-d0a8-4944-80d3-aa274a7770d1,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",6,e9bf2dfb-f55a-46c6-bee1-6ea6db1d0f23,T1.Q2.A6,No misleading reasoning about probability or frequency,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,ad5a27f0-91f7-4641-a250-24d98f3a95c6,T1.Q3.A1,Just World Fallacy,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,1c7eda98-60f4-4e69-b697-180775f3c23c,T1.Q3.A2,Good Old Days Fallacy,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,9ec22861-ea56-4f2c-a16e-f17ed31d2ada,T1.Q3.A3,Naturalistic Fallacy,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,87a7e0ed-ae6b-437c-a964-22babb6e1dd7,T1.Q3.A4,Sunk Cost Fallacy,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e2e54833-a5fe-47f0-a748-27eb0df2f76d,T1.Q3.A5,Identifiable Victim Effect,"T1.Q4, T1.Q5, T1.Q7",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,6d362efd-4af1-42a2-a6d4-99856db5b3de,T1.Q3.A6,Other appeals to biases,"T1.Q7, T1.Q8",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",2cb6c1b7-f5d0-4a71-9b78-7ddb5cc85515,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,e9fd1ec5-235c-42b6-855c-b8efd0297c42,T1.Q3.A7,No appeals to biases,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc72c5ea-9899-458f-bc4c-12e9fcfb68f4,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,7491a41e-e6e0-4de0-b7ad-36c90c0f0dad,T1.Q4.A1,Yes,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc72c5ea-9899-458f-bc4c-12e9fcfb68f4,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,59a0d10a-b0cc-49dd-91a4-412926992182,T1.Q4.A2,Maybe,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",fc72c5ea-9899-458f-bc4c-12e9fcfb68f4,T1.Q4,"You selected **Identifiable Victim Effect** in Q1. Does the author acknowledge that others suffer in similar ways? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,837e9e0b-f0f7-4707-aab4-b3d76fc0e242,T1.Q4.A3,Not at all,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",49a7fd90-fc06-4fb7-a427-c42274570711,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,886ea069-42c4-46f3-9d36-46a21dcd6c17,T1.Q5.A1,Yes,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",49a7fd90-fc06-4fb7-a427-c42274570711,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,73d7c825-1706-48b4-8ead-3d65de2dbd72,T1.Q5.A2,Maybe,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",49a7fd90-fc06-4fb7-a427-c42274570711,T1.Q5,"You selected **Identifiable Victim Effect** in Q1. Does the author use individuals as representatives of a larger suffering group to call attention to their collective plight? If yes or maybe, highlight the relevant section.",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",3,aaaaeae9-e8f9-4424-bc81-ccff445eafd6,T1.Q5.A3,No,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,42e1b55a-d3c3-4894-a7c2-5d18672a92c2,T1.Q6.A1,Begging the Question,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,089ce3a4-a31d-4f78-b7ab-b4464b168a95,T1.Q6.A2,False Dilemma,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,24dc66da-9938-4c17-b6e4-99369d3441a3,T1.Q6.A3,Straw Man Argument,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,c8b0d018-eea1-4015-baba-425d3a6ae79d,T1.Q6.A4,Red Herring,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,15487d61-dd3a-4bf4-b161-c6dc3f0de47f,T1.Q6.A5,Equivocation,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,0a4792a4-4a6f-4b24-bbb9-5512226d85cf,T1.Q6.A6,Slippery Slope Argument,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,8333e90f-b111-4831-b66e-38b2f4d99ac6,T1.Q6.A7,Appeal to Ignorance,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,f446b7d5-7909-4788-84d0-143fb64feb02,T1.Q6.A8,Before therefore because (Post hoc ergo propter hoc),"T1.Q7, T1.Q8",1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,b5586e43-ee49-444b-a704-c107f3ca84e5,T1.Q6.A9,Other logical fallacy,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",ba0cbc12-0e24-4cc2-8d17-404001e9b630,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,dd584f1e-6798-40aa-84bf-9c842c787b1c,T1.Q6.A10,No logical fallacies,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",263834b1-1a79-4086-a7a5-16aa10177e34,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,6db7e056-75d0-4ed4-8293-01fa482ccc55,T1.Q7.A1,Extremely,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",263834b1-1a79-4086-a7a5-16aa10177e34,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,8024a317-97e3-43e5-8293-a58cd8713bbb,T1.Q7.A2,Very,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",263834b1-1a79-4086-a7a5-16aa10177e34,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,2a13318b-c549-490d-bfbb-be4cb75c2b25,T1.Q7.A3,Somewhat,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,84271703-4e76-406d-b86f-863fa81b62aa,Reasoning Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",263834b1-1a79-4086-a7a5-16aa10177e34,T1.Q7,How misleading is the argument?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,2e2aa6ed-1095-49a4-96c4-f6b99c944f87,T1.Q7.A4,Slightly,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
