,article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
52,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
43,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
42,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,e517992b-dfb3-4b01-8034-fdedbd2a883f,checklist,1,0.4,0.6,[],,,0.4,5,11,,What type of article is this?,News report,True
40,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,1,1e093ed3-0216-4000-b1f5-a4424fe5c309,ordinal,5,0.6507708003026929,0.6507708003026929,[],,,0.6507708003026929,5,5,,"Knowing everything you know about the world, how *credible* does the article seem to you, overall?",Not at all credible,True
41,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,2,0ca38e4b-7559-4aa7-ab44-868f49244d12,ordinal,2,0.6907052692699656,0.6907052692699656,[],,,0.6907052692699656,5,5,,"Given everything you know about the world, how *biased* does the article seem to you, overall?",Very biased,True
44,100039,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,91db25cf-af96-4653-9cd0-09953983d3c4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
20,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,1,fd896075-0043-4e55-8804-4d26c9f1a448,ordinal,3,0.8712287620450551,0.8712287620450551,[],,,0.8712287620450551,5,5,,"Knowing everything you know about the world, how *credible* does the article seem to you, overall?",Somewhat credible,True
34,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,5,M,What type of news article is it?,M,True
22,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,e517992b-dfb3-4b01-8034-fdedbd2a883f,checklist,1,0.6,0.4,[],,,0.6,5,11,,What type of article is this?,News report,True
33,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,26b004af-e376-4fdd-9f14-ad01e1bd8511,checklist,1,0.6666666666666666,0.33333333333333337,[],,,0.6666666666666666,3,5,,What type of news article is it?,Neutral description of a recent or ongoing event,True
24,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,M,0.2,0.8,M,M,M,0.1,5,11,M,What type of article is this?,M,True
37,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,5,L,What type of news article is it?,L,True
39,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,7,cbb290c4-6e60-4696-9d07-8ff3b6a91e2f,ordinal,2,0.7705001729075187,0.7705001729075187,[],,,0.7705001729075187,5,5,,To what extent do you agree with the central claim of the article (regardless of the quality of this particular article)?,Somewhat Agree,True
21,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,2,0ca38e4b-7559-4aa7-ab44-868f49244d12,ordinal,2,0.625379026507187,0.625379026507187,[],,,0.625379026507187,5,5,,"Given everything you know about the world, how *biased* does the article seem to you, overall?",Very biased,True
38,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,6,d7210ff0-aa4a-4d74-8682-4816668dfabc,ordinal,1,0.8540536313144019,0.8540536313144019,[],,,0.8540536313144019,5,5,,Does the title match the text?,"Yes, without exaggeration",True
27,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
23,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,M,0.2,0.8,M,M,M,0.1,5,11,M,What type of article is this?,M,True
29,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
25,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
26,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
35,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,3,5,M,What type of news article is it?,M,True
28,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,M,0.2,0.8,M,M,M,0.1,5,11,M,What type of article is this?,M,True
30,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
31,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
32,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,5,11,L,What type of article is this?,L,True
36,100040,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,6375834d-682b-489b-8000-b6c6e60c45f9,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,5,L,What type of news article is it?,L,True
16,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,L,0.0,1.0,L,L,L,0.0,5,5,L,What type of news article is it?,L,True
15,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,L,0.0,1.0,L,L,L,0.0,5,5,L,What type of news article is it?,L,True
18,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,6,d7210ff0-aa4a-4d74-8682-4816668dfabc,ordinal,1,1.0,1.0,[],,,1.0,6,5,,Does the title match the text?,"Yes, without exaggeration",True
0,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,1,4af1c5a5-650e-4ea3-a8dd-9274cf48016b,ordinal,2,0.8926906350375459,0.8926906350375459,[],,,0.8926906350375459,6,5,,"Knowing everything you know about the world, how *credible* does the article seem to you, overall?",Fairly credible,True
14,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,bdfcfa4c-edbe-42b5-931c-c5c499fba2e0,checklist,2,0.6,0.4,[],,,0.25997628224132824,5,5,Osteen said he invited West because the rapper reaches people that church normally can’t//We traveled all the way from College Station//I’m actually really surprised by the mayhem. I thought people had written Kanye off. I was surprised to see so much support for him tonight,What type of news article is it?,"Report of what some person, body, or group said",True
17,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,0,checklist,L,0.0,1.0,L,L,L,0.0,5,5,L,What type of news article is it?,L,True
12,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,11,L,What type of article is this?,L,True
11,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
10,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
9,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
8,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
7,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,6,11,L,What type of article is this?,L,True
6,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
19,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,7,d14e4a43-d4ff-4424-9b0a-c5a903b3d0fe,ordinal,3,0.9154029319602456,0.9154029319602456,[],,,0.9154029319602456,6,5,,To what extent do you agree with the central claim of the article (regardless of the quality of this particular article)?,Neither Agree nor Disagree,True
4,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
3,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
2,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,e517992b-dfb3-4b01-8034-fdedbd2a883f,checklist,1,0.8333333333333334,0.16666666666666666,[],,,0.8333333333333334,6,11,,What type of article is this?,News report,True
1,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,2,5e5c35ea-e965-41c3-921c-0a75f87fc648,ordinal,5,0.7890195072541117,0.7890195072541117,[],,,0.7890195072541117,6,5,,"Given everything you know about the world, how *biased* does the article seem to you, overall?",Not at all biased,True
13,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,4,26b004af-e376-4fdd-9f14-ad01e1bd8511,checklist,1,0.8,0.2,[],,,0.8,5,5,,What type of news article is it?,Neutral description of a recent or ongoing event,True
5,100041,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,34429049-6872-4f6c-b569-ef68127979a4,,Holistic Evaluation of Article,73547c3c231ca8366dfcec3758c9248bd090123e5fd8e249c635222488b354da,3,0,checklist,L,0.0,1.0,L,L,L,0.0,6,11,L,What type of article is this?,L,True
