schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",df95a913-c486-4663-ab05-b2c6093c7cf9,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",13,619afba6-6b49-4baa-9c7b-f81d8ce032ba,T1.Q1.A11,Colorful but not misleading in any way,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",df95a913-c486-4663-ab05-b2c6093c7cf9,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",13,c8165d8a-9ef5-4ba2-a514-7e9273f9a960,T1.Q1.A12,Other problem with language,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",df95a913-c486-4663-ab05-b2c6093c7cf9,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",13,fe295f46-7a14-4818-a0e8-76af4561c107,T1.Q1.A13,Nothing wrong with language,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",acb36220-eb19-49d1-b16f-2efefa06ebff,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,9ab0fbba-396d-4135-b22c-f5994fd6f3b4,T1.Q2.A1,EXTREMELY excessive/inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",acb36220-eb19-49d1-b16f-2efefa06ebff,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,d2cd9a46-efc7-4bf8-874c-992e3819a6de,T1.Q2.A2,CONSIDERABLY excessive/inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",acb36220-eb19-49d1-b16f-2efefa06ebff,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,591b63ce-f60c-4f6c-8e6e-1bdfdd426a19,T1.Q2.A3,SOMEWHAT excessive/inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",acb36220-eb19-49d1-b16f-2efefa06ebff,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,51c47867-2c30-4fe8-871c-11c306b56e83,T1.Q2.A4,MILDLY excessive/inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",acb36220-eb19-49d1-b16f-2efefa06ebff,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,35be6aa5-64a0-405c-86ae-1b74fed686cf,T1.Q2.A5,NOT AT ALL excessive/inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",8a6c84cc-532d-44d0-bf48-0dada41eb5cb,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,77928fdf-999d-4e4e-ab88-f2a180af839f,T1.Q3.A1,Enormous misrepresentation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",8a6c84cc-532d-44d0-bf48-0dada41eb5cb,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,2af77450-063e-4c16-8831-8d120771d9bf,T1.Q3.A2,Considerable misrepresentation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",8a6c84cc-532d-44d0-bf48-0dada41eb5cb,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,f2e288b6-2bef-4de4-bc9f-2944d2bd73cf,T1.Q3.A3,Some misrepresentation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",8a6c84cc-532d-44d0-bf48-0dada41eb5cb,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,a2c927c0-f32d-478a-938c-d0f255fa5ff2,T1.Q3.A4,Minor misrepresentation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",8a6c84cc-532d-44d0-bf48-0dada41eb5cb,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,6a960e63-2661-4f1f-a1ab-1499348354f5,T1.Q3.A5,The exaggeration could not possibly mislead anyone,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f5dadc89-dd03-4b77-926b-b9cb9e21c129,T1.Q5,How strong is the emotional tone?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,f24094af-afac-4790-929f-8155bd563853,T1.Q5.A1,Very strong,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f5dadc89-dd03-4b77-926b-b9cb9e21c129,T1.Q5,How strong is the emotional tone?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,fe21f20e-1782-42cb-b59e-1466dee0717f,T1.Q5.A2,Somewhat strong,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f5dadc89-dd03-4b77-926b-b9cb9e21c129,T1.Q5,How strong is the emotional tone?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,102522c9-cba2-4a51-9e08-154e7ce3ae36,T1.Q5.A3,Moderate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f5dadc89-dd03-4b77-926b-b9cb9e21c129,T1.Q5,How strong is the emotional tone?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,34d8c404-2266-455e-86b1-973e16dc2406,T1.Q5.A4,Mild,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",f5dadc89-dd03-4b77-926b-b9cb9e21c129,T1.Q5,How strong is the emotional tone?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,ff97ef08-4e96-465c-aae8-2dc3e43439e1,T1.Q5.A5,Very mild,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,e33b7de7-9a4e-4336-8966-3a515da32343,T1.Q6.A1,Disgust,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,b48a2a6e-1103-4b27-84c9-4861345b1fa3,T1.Q6.A2,Contempt,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,19d0da5d-037d-443c-81ba-507cb789cad4,T1.Q6.A3,"Outrage, indignation",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,a274c75e-5078-4a62-a797-2e16a388e275,T1.Q6.A4,"Fear, threat",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,022217dd-05f7-48ec-bc8c-ffadef4eeeb9,T1.Q6.A5,"Vindictiveness, spite",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,61d2ac3b-c4de-40a5-81b8-b69828b97744,T1.Q6.A6,Sadness,,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,b6bcde23-7b31-44f3-a650-7e0de52d9c37,T1.Q6.A7,"Enthusiasm, joy",,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",19b6f554-01fb-47a9-baae-ab943f712136,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,89b12726-7eb0-4a79-8cc9-e060caca404f,T1.Q6.A8,Other,T1.Q7,1,1,"{""case_numbers"": true, ""highlight"": true, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",020f3de1-29a3-4daf-992f-53d3b275ea32,T1.Q7,What other emotion does the passage express?,TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,1b7a2a61-61fd-437f-adca-ffb910357c2e,T1.Q7.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,5f70cbd0-653e-4c44-a249-54fc238cd97f,Language Specialist V4,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",5bf83ea4-d1be-4ea2-a246-1b8337bfbe5d,T1.Q9,How appropriate is the slang?,RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,e5c748d0-1d19-4481-96e9-cf5405e228ce,T1.Q9.A1,Very inappropriate,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
