,article_num,article_sha256,task_uuid,schema_namespace,question_Number,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,odds_by_chance,binary_odds_by_chance,num_users,num_answer_choices,target_text,question_text,answer_content
40,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.14285714285714285,0.8571428571428572,"""L""",L,L,0.07142857142857142,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
41,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,L,0.0,1.0,"""L""",L,L,0.0,0.5,0.5,7,5,L,Does the passage contain... (check all that apply):,L
42,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,1,checklist,M,0.5714285714285714,0.4285714285714286,"""M""",M,M,0.2857142857142857,0.5,0.5,7,5,M,Does the passage contain... (check all that apply):,M
43,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
44,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
45,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
46,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
47,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
48,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,2,checklist,U,1.0,0.0,"""U""",U,U,0.5,0.5,0.5,1,6,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
49,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
50,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,"""U""",U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
51,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
52,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
53,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
54,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
55,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,0.0,1.0,"""U""",U,U,0.0,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
56,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,6,checklist,U,1.0,0.0,"""U""",U,U,0.5,0.5,0.5,1,8,U,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,U
57,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,7,ordinal,U,1.0,1.0,"""U""",U,U,0.5,0.5,0.5,1,5,U,How misleading is the argument?,U
58,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,8,nominal,U,1.0,1.0,"""U""",U,U,0.5,0.5,0.5,1,1,U,"You said that there was an ""Other"" form of misleading reasoning. Briefly describe what is wrong with it.",U
59,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,9,ordinal,1,0.8577541096026667,0.8577541096026667,"""[]""",,,0.8577541096026667,0.5,0.5,7,10,,"How difficult was this task for you, on the whole?",1: Easier than anything I've ever done in a classroom setting
60,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d5b9fb64-bf74-405d-a59e-ae933d880963,Beginner Reasoning Specialist Structured,10,ordinal,7,0.8719417104767019,0.8719417104767019,"""[]""",,,0.8719417104767019,0.5,0.5,7,10,,"How confident are you about your answers, on the whole?",7
